,free_node_coor_list,14:34:58,18731
264,-19,24,-1
265,-19,25,-1
266,-18,24,-2
267,-17,24,-2
268,-18,25,-2
269,-17,25,-2
270,-17,24,-1
271,-18,25,-1
272,-17,25,-1
273,-19,26,-1
274,-19,27,-1
275,-18,26,-2
276,-18,26,-1
277,-17,26,-1
278,-18,27,-1
279,-17,27,-1
280,-21,28,-1
281,-21,29,-1
282,-21,31,-2
283,-21,30,-1
284,-19,28,-4
285,-19,28,-3
286,-19,29,-3
287,-17,28,-4
288,-17,29,-4
289,-18,28,-3
290,-17,28,-3
291,-18,29,-3
292,-17,29,-3
293,-19,30,-4
294,-19,31,-4
295,-17,30,-4
296,-18,31,-4
297,-17,31,-4
298,-18,30,-3
299,-19,28,-2
300,-19,29,-2
301,-19,28,-1
302,-19,29,-1
303,-17,28,-2
304,-17,29,-2
305,-18,28,-1
306,-17,28,-1
307,-18,29,-1
308,-17,29,-1
309,-19,30,-2
310,-19,31,-2
311,-19,30,-1
312,-19,31,-1
313,-18,30,-2
314,-17,30,-2
315,-18,31,-2
316,-17,31,-2
317,-17,30,-1
318,-17,31,-1
319,-11,22,-1
320,-11,23,-1
321,-16,25,-2
322,-16,24,-1
323,-16,26,-2
324,-16,27,-2
325,-11,24,-1
326,-11,25,-1
327,-10,25,-1
328,-11,26,-1
329,-11,27,-1
330,-10,26,-2
331,-10,27,-2
332,-16,29,-3
333,-16,30,-3
334,-16,31,-3
335,-16,28,-2
336,-10,31,-3
337,-11,28,-1
338,-11,29,-1
339,-10,28,-2
340,-10,29,-2
341,-11,30,-2
342,-11,31,-2
343,-10,30,-2
344,0,0,-1
345,1,0,-1
346,0,1,-1
347,2,0,-1
348,0,2,-1
349,0,3,-1
350,4,1,-1
351,5,1,-1
352,6,0,-1
353,6,1,-1
354,0,4,-1
355,0,5,-1
356,0,6,-1
357,8,1,-1
358,9,1,-1
359,10,1,-1
360,11,1,-1
361,11,2,-1
362,12,1,-1
363,12,2,-1
364,13,2,-1
365,14,2,-1
366,15,2,-1
367,16,2,-1
368,17,2,-1
369,17,3,-1
370,18,2,-1
371,19,2,-1
372,18,3,-1
373,19,3,-1
374,20,2,-1
375,21,2,-1
376,20,3,-1
377,21,3,-1
378,22,2,-1
379,22,3,-1
380,23,3,-1
381,23,4,-1
382,24,3,-1
383,25,3,-1
384,26,3,-1
385,27,3,-1
386,28,3,-1
387,29,3,-1
388,30,3,-1
389,31,3,-1
390,24,4,-1
391,25,4,-1
392,26,4,-1
393,27,4,-1
394,28,4,-1
395,29,5,-1
396,30,5,-1
397,31,5,-1
398,15,25,-1
399,15,26,-1
400,15,27,-1
401,9,29,-1
402,8,30,-1
403,8,31,-1
404,15,28,-2
405,15,29,-2
406,12,31,-1
407,15,30,-2
408,15,31,-2
409,16,24,-1
410,19,30,-1
411,19,31,-1
412,-21,-31,3
413,-21,-30,3
414,-21,-29,3
415,-18,-31,1
416,-17,-31,1
417,-18,-30,1
418,-17,-30,1
419,-17,-29,1
420,-20,-31,2
421,-20,-32,3
422,-20,-31,3
423,-19,-31,3
424,-18,-31,2
425,-17,-31,2
426,-18,-31,3
427,-17,-31,3
428,-20,-30,2
429,-20,-29,2
430,-20,-30,3
431,-19,-30,3
432,-20,-29,3
433,-19,-29,3
434,-18,-30,2
435,-18,-29,2
436,-18,-30,3
437,-17,-30,3
438,-18,-29,3
439,-17,-29,3
440,-21,-28,3
441,-21,-27,3
442,-21,-26,3
443,-20,-28,2
444,-20,-27,2
445,-20,-28,3
446,-19,-28,3
447,-20,-27,3
448,-19,-27,3
449,-18,-28,2
450,-17,-28,2
451,-18,-27,2
452,-18,-28,3
453,-17,-28,3
454,-18,-27,3
455,-17,-27,3
456,-19,-25,2
457,-20,-26,3
458,-20,-25,3
459,-18,-26,2
460,-17,-26,2
461,-17,-25,2
462,-18,-26,3
463,-18,-25,3
464,-17,-25,3
465,-21,-31,4
466,-22,-31,5
467,-21,-30,4
468,-21,-29,4
469,-22,-30,5
470,-22,-29,5
471,-21,-31,6
472,-21,-31,7
473,-21,-30,6
474,-21,-29,6
475,-21,-30,7
476,-21,-29,7
477,-20,-31,4
478,-19,-31,4
479,-20,-31,5
480,-19,-31,5
481,-18,-31,4
482,-17,-31,4
483,-18,-31,5
484,-17,-31,5
485,-20,-30,4
486,-19,-30,4
487,-20,-29,4
488,-19,-29,4
489,-20,-30,5
490,-19,-30,5
491,-20,-29,5
492,-19,-29,5
493,-18,-30,4
494,-17,-30,4
495,-18,-29,4
496,-17,-29,4
497,-18,-30,5
498,-17,-30,5
499,-18,-29,5
500,-17,-29,5
501,-20,-31,6
502,-19,-31,6
503,-20,-31,7
504,-19,-31,7
505,-18,-31,6
506,-17,-31,6
507,-17,-32,7
508,-18,-31,7
509,-17,-31,7
510,-20,-30,6
511,-19,-30,6
512,-20,-29,6
513,-19,-29,6
514,-20,-30,7
515,-19,-30,7
516,-20,-29,7
517,-19,-29,7
518,-18,-30,6
519,-17,-30,6
520,-18,-29,6
521,-17,-29,6
522,-18,-30,7
523,-17,-30,7
524,-18,-29,7
525,-17,-29,7
526,-21,-28,4
527,-21,-27,4
528,-22,-28,5
529,-22,-27,5
530,-21,-27,5
531,-21,-26,4
532,-21,-25,4
533,-22,-26,5
534,-21,-26,5
535,-22,-25,5
536,-21,-25,5
537,-21,-28,6
538,-21,-27,6
539,-21,-28,7
540,-21,-27,7
541,-21,-26,6
542,-21,-25,6
543,-21,-26,7
544,-21,-25,7
545,-20,-28,4
546,-19,-28,4
547,-20,-27,4
548,-19,-27,4
549,-20,-28,5
550,-19,-28,5
551,-20,-27,5
552,-19,-27,5
553,-18,-28,4
554,-17,-28,4
555,-18,-27,4
556,-17,-27,4
557,-18,-28,5
558,-17,-28,5
559,-18,-27,5
560,-17,-27,5
561,-20,-26,4
562,-19,-26,4
563,-20,-25,4
564,-19,-25,4
565,-20,-26,5
566,-19,-26,5
567,-20,-25,5
568,-19,-25,5
569,-18,-26,4
570,-17,-26,4
571,-18,-25,4
572,-17,-25,4
573,-18,-26,5
574,-17,-26,5
575,-18,-25,5
576,-17,-25,5
577,-20,-28,6
578,-19,-28,6
579,-20,-27,6
580,-19,-27,6
581,-20,-28,7
582,-19,-28,7
583,-20,-27,7
584,-19,-27,7
585,-18,-28,6
586,-17,-28,6
587,-18,-27,6
588,-17,-27,6
589,-18,-28,7
590,-17,-28,7
591,-18,-27,7
592,-17,-27,7
593,-20,-26,6
594,-19,-26,6
595,-20,-25,6
596,-19,-25,6
597,-20,-26,7
598,-19,-26,7
599,-20,-25,7
600,-19,-25,7
601,-18,-26,6
602,-17,-26,6
603,-18,-25,6
604,-17,-25,6
605,-18,-26,7
606,-17,-26,7
607,-18,-25,7
608,-17,-25,7
609,-32,-20,1
610,-31,-20,1
611,-31,-20,2
612,-31,-19,2
613,-31,-20,3
614,-30,-20,2
615,-30,-19,2
616,-29,-19,2
617,-30,-20,3
618,-29,-20,3
619,-30,-19,3
620,-29,-19,3
621,-31,-18,3
622,-31,-17,3
623,-30,-17,3
624,-29,-17,3
625,-28,-19,2
626,-27,-19,2
627,-28,-20,3
628,-28,-19,3
629,-27,-19,3
630,-26,-19,3
631,-25,-19,3
632,-28,-17,3
633,-32,-21,4
634,-31,-21,4
635,-31,-21,5
636,-30,-21,4
637,-29,-21,4
638,-32,-21,6
639,-31,-21,6
640,-30,-21,6
641,-29,-21,6
642,-28,-21,6
643,-27,-21,6
644,-26,-21,6
645,-25,-21,7
646,-31,-20,4
647,-31,-19,4
648,-31,-20,5
649,-31,-19,5
650,-30,-20,4
651,-29,-20,4
652,-30,-19,4
653,-29,-19,4
654,-30,-20,5
655,-29,-20,5
656,-30,-19,5
657,-29,-19,5
658,-31,-18,4
659,-31,-17,4
660,-31,-18,5
661,-31,-17,5
662,-30,-18,4
663,-29,-18,4
664,-30,-17,4
665,-29,-17,4
666,-30,-18,5
667,-29,-18,5
668,-30,-17,5
669,-29,-17,5
670,-31,-20,6
671,-31,-19,6
672,-31,-19,7
673,-30,-20,6
674,-29,-20,6
675,-30,-19,6
676,-29,-19,6
677,-30,-19,7
678,-29,-19,7
679,-31,-18,6
680,-31,-17,6
681,-31,-18,7
682,-31,-17,7
683,-30,-18,6
684,-29,-18,6
685,-30,-17,6
686,-29,-17,6
687,-30,-18,7
688,-29,-18,7
689,-30,-17,7
690,-29,-17,7
691,-27,-20,4
692,-28,-19,4
693,-27,-19,4
694,-28,-20,5
695,-27,-20,5
696,-28,-19,5
697,-27,-19,5
698,-26,-20,4
699,-25,-20,4
700,-26,-19,4
701,-25,-19,4
702,-26,-20,5
703,-25,-20,5
704,-26,-19,5
705,-25,-19,5
706,-28,-18,4
707,-27,-18,4
708,-28,-17,4
709,-27,-17,4
710,-28,-18,5
711,-27,-18,5
712,-28,-17,5
713,-27,-17,5
714,-26,-18,4
715,-25,-18,4
716,-26,-17,4
717,-25,-17,4
718,-26,-18,5
719,-25,-18,5
720,-26,-17,5
721,-25,-17,5
722,-28,-20,6
723,-27,-20,6
724,-28,-19,6
725,-27,-19,6
726,-28,-19,7
727,-27,-19,7
728,-26,-20,6
729,-25,-20,6
730,-26,-19,6
731,-25,-19,6
732,-25,-20,7
733,-26,-19,7
734,-25,-19,7
735,-28,-18,6
736,-27,-18,6
737,-28,-17,6
738,-27,-17,6
739,-28,-18,7
740,-27,-18,7
741,-28,-17,7
742,-27,-17,7
743,-26,-18,6
744,-25,-18,6
745,-26,-17,6
746,-25,-17,6
747,-26,-18,7
748,-25,-18,7
749,-26,-17,7
750,-25,-17,7
751,-19,-24,2
752,-19,-23,2
753,-20,-24,3
754,-20,-23,3
755,-17,-24,2
756,-18,-24,3
757,-17,-24,3
758,-18,-23,3
759,-17,-23,3
760,-20,-22,3
761,-19,-22,3
762,-20,-21,3
763,-19,-21,3
764,-17,-22,3
765,-17,-21,3
766,-24,-19,3
767,-20,-20,3
768,-19,-20,3
769,-19,-19,3
770,-18,-20,3
771,-19,-18,3
772,-19,-17,3
773,-21,-24,4
774,-21,-23,4
775,-21,-24,5
776,-21,-23,5
777,-21,-22,4
778,-21,-21,4
779,-21,-22,5
780,-21,-21,5
781,-22,-24,6
782,-21,-24,6
783,-22,-23,6
784,-21,-23,6
785,-21,-24,7
786,-21,-23,7
787,-22,-22,6
788,-21,-22,6
789,-22,-21,6
790,-21,-21,6
791,-21,-22,7
792,-21,-21,7
793,-20,-24,4
794,-19,-24,4
795,-20,-23,4
796,-19,-23,4
797,-20,-24,5
798,-19,-24,5
799,-20,-23,5
800,-19,-23,5
801,-18,-24,4
802,-17,-24,4
803,-18,-23,4
804,-17,-23,4
805,-18,-24,5
806,-17,-24,5
807,-18,-23,5
808,-17,-23,5
809,-20,-22,4
810,-19,-22,4
811,-20,-21,4
812,-19,-21,4
813,-20,-22,5
814,-19,-22,5
815,-20,-21,5
816,-19,-21,5
817,-18,-22,4
818,-17,-22,4
819,-17,-21,4
820,-18,-22,5
821,-17,-22,5
822,-18,-21,5
823,-17,-21,5
824,-20,-24,6
825,-19,-24,6
826,-20,-23,6
827,-19,-23,6
828,-20,-24,7
829,-19,-24,7
830,-20,-23,7
831,-19,-23,7
832,-18,-24,6
833,-17,-24,6
834,-18,-23,6
835,-17,-23,6
836,-18,-24,7
837,-17,-24,7
838,-18,-23,7
839,-17,-23,7
840,-20,-22,6
841,-19,-22,6
842,-20,-21,6
843,-19,-21,6
844,-20,-22,7
845,-19,-22,7
846,-20,-21,7
847,-19,-21,7
848,-18,-22,6
849,-17,-22,6
850,-18,-21,6
851,-17,-21,6
852,-18,-22,7
853,-17,-22,7
854,-18,-21,7
855,-17,-21,7
856,-24,-20,4
857,-24,-19,4
858,-23,-19,4
859,-24,-20,5
860,-23,-20,5
861,-24,-19,5
862,-23,-19,5
863,-21,-20,4
864,-22,-19,4
865,-21,-19,4
866,-21,-20,5
867,-22,-19,5
868,-21,-19,5
869,-24,-18,4
870,-23,-18,4
871,-24,-17,4
872,-23,-17,4
873,-24,-18,5
874,-23,-18,5
875,-24,-17,5
876,-23,-17,5
877,-22,-18,4
878,-21,-18,4
879,-22,-17,4
880,-21,-17,4
881,-22,-18,5
882,-21,-18,5
883,-22,-17,5
884,-21,-17,5
885,-24,-20,6
886,-23,-20,6
887,-24,-19,6
888,-23,-19,6
889,-24,-20,7
890,-23,-20,7
891,-24,-19,7
892,-23,-19,7
893,-22,-20,6
894,-21,-20,6
895,-22,-19,6
896,-21,-19,6
897,-22,-20,7
898,-21,-20,7
899,-22,-19,7
900,-21,-19,7
901,-24,-18,6
902,-23,-18,6
903,-24,-17,6
904,-23,-17,6
905,-24,-18,7
906,-23,-18,7
907,-24,-17,7
908,-23,-17,7
909,-22,-18,6
910,-21,-18,6
911,-22,-17,6
912,-21,-17,6
913,-22,-18,7
914,-21,-18,7
915,-22,-17,7
916,-21,-17,7
917,-20,-20,4
918,-19,-20,4
919,-20,-19,4
920,-19,-19,4
921,-20,-20,5
922,-19,-20,5
923,-20,-19,5
924,-19,-19,5
925,-18,-20,4
926,-18,-19,4
927,-18,-20,5
928,-17,-20,5
929,-18,-19,5
930,-17,-19,5
931,-20,-18,4
932,-19,-18,4
933,-20,-17,4
934,-19,-17,4
935,-20,-18,5
936,-19,-18,5
937,-20,-17,5
938,-19,-17,5
939,-18,-18,4
940,-18,-17,4
941,-17,-17,4
942,-18,-18,5
943,-17,-18,5
944,-18,-17,5
945,-17,-17,5
946,-20,-20,6
947,-19,-20,6
948,-20,-19,6
949,-19,-19,6
950,-20,-20,7
951,-19,-20,7
952,-20,-19,7
953,-19,-19,7
954,-18,-20,6
955,-17,-20,6
956,-18,-19,6
957,-17,-19,6
958,-18,-20,7
959,-17,-20,7
960,-18,-19,7
961,-17,-19,7
962,-20,-18,6
963,-19,-18,6
964,-20,-17,6
965,-19,-17,6
966,-20,-18,7
967,-19,-18,7
968,-20,-17,7
969,-19,-17,7
970,-18,-18,6
971,-17,-18,6
972,-18,-17,6
973,-17,-17,6
974,-18,-18,7
975,-17,-18,7
976,-18,-17,7
977,-17,-17,7
978,-21,-31,9
979,-21,-30,9
980,-21,-29,9
981,-20,-31,8
982,-19,-31,8
983,-20,-31,9
984,-19,-31,9
985,-18,-31,8
986,-18,-31,9
987,-17,-31,9
988,-20,-30,8
989,-19,-30,8
990,-20,-29,8
991,-19,-29,8
992,-20,-30,9
993,-19,-30,9
994,-20,-29,9
995,-19,-29,9
996,-18,-30,8
997,-17,-30,8
998,-18,-29,8
999,-17,-29,8
1000,-18,-30,9
1001,-17,-30,9
1002,-18,-29,9
1003,-17,-29,9
1004,-20,-31,10
1005,-19,-31,10
1006,-18,-32,10
1007,-18,-31,10
1008,-17,-31,10
1009,-18,-32,11
1010,-18,-31,11
1011,-17,-31,11
1012,-20,-30,10
1013,-19,-30,10
1014,-20,-29,10
1015,-19,-29,10
1016,-18,-30,10
1017,-18,-29,10
1018,-18,-30,11
1019,-17,-30,11
1020,-18,-29,11
1021,-17,-29,11
1022,-21,-28,9
1023,-21,-27,9
1024,-21,-25,8
1025,-21,-26,9
1026,-21,-25,9
1027,-20,-28,8
1028,-19,-28,8
1029,-20,-27,8
1030,-19,-27,8
1031,-20,-28,9
1032,-19,-28,9
1033,-20,-27,9
1034,-19,-27,9
1035,-18,-28,8
1036,-17,-28,8
1037,-18,-27,8
1038,-17,-27,8
1039,-18,-28,9
1040,-17,-28,9
1041,-18,-27,9
1042,-17,-27,9
1043,-20,-26,8
1044,-19,-26,8
1045,-20,-25,8
1046,-19,-25,8
1047,-20,-26,9
1048,-19,-26,9
1049,-20,-25,9
1050,-19,-25,9
1051,-18,-26,8
1052,-17,-26,8
1053,-18,-25,8
1054,-17,-25,8
1055,-18,-26,9
1056,-17,-26,9
1057,-18,-25,9
1058,-17,-25,9
1059,-20,-28,10
1060,-19,-28,10
1061,-20,-28,11
1062,-19,-28,11
1063,-20,-27,11
1064,-19,-27,11
1065,-18,-28,10
1066,-17,-28,10
1067,-18,-27,10
1068,-18,-28,11
1069,-18,-27,11
1070,-19,-26,10
1071,-20,-25,10
1072,-19,-25,10
1073,-20,-26,11
1074,-19,-26,11
1075,-20,-25,11
1076,-19,-25,11
1077,-18,-26,10
1078,-18,-25,10
1079,-18,-26,11
1080,-18,-25,11
1081,-21,-31,13
1082,-21,-30,12
1083,-21,-29,12
1084,-21,-31,15
1085,-21,-30,14
1086,-21,-29,14
1087,-20,-31,12
1088,-19,-32,13
1089,-20,-31,13
1090,-19,-31,13
1091,-17,-31,12
1092,-20,-30,12
1093,-19,-30,12
1094,-20,-29,12
1095,-19,-29,12
1096,-20,-30,13
1097,-19,-30,13
1098,-20,-29,13
1099,-19,-29,13
1100,-17,-30,12
1101,-17,-29,12
1102,-18,-29,13
1103,-20,-31,14
1104,-19,-31,14
1105,-20,-31,15
1106,-19,-31,15
1107,-18,-31,14
1108,-17,-32,15
1109,-17,-31,15
1110,-19,-30,14
1111,-20,-29,14
1112,-19,-29,14
1113,-20,-30,15
1114,-19,-30,15
1115,-19,-29,15
1116,-18,-30,14
1117,-17,-30,15
1118,-17,-29,15
1119,-20,-28,12
1120,-19,-28,12
1121,-20,-27,12
1122,-19,-27,12
1123,-20,-28,13
1124,-19,-28,13
1125,-20,-27,13
1126,-19,-27,13
1127,-17,-28,12
1128,-18,-27,12
1129,-17,-27,12
1130,-18,-28,13
1131,-20,-26,12
1132,-19,-26,12
1133,-20,-25,12
1134,-19,-25,12
1135,-20,-26,13
1136,-19,-26,13
1137,-19,-25,13
1138,-18,-26,12
1139,-17,-26,12
1140,-17,-25,12
1141,-20,-28,14
1142,-19,-28,14
1143,-20,-27,14
1144,-19,-27,14
1145,-19,-28,15
1146,-17,-27,14
1147,-17,-28,15
1148,-20,-26,14
1149,-19,-26,14
1150,-19,-25,14
1151,-17,-26,14
1152,-17,-25,14
1153,-31,-21,8
1154,-31,-21,9
1155,-30,-21,8
1156,-29,-21,8
1157,-30,-21,9
1158,-29,-21,9
1159,-31,-21,10
1160,-30,-21,10
1161,-29,-21,10
1162,-28,-21,9
1163,-27,-21,9
1164,-26,-21,9
1165,-28,-21,10
1166,-27,-21,10
1167,-26,-21,10
1168,-25,-21,10
1169,-31,-19,8
1170,-31,-20,9
1171,-31,-19,9
1172,-30,-20,8
1173,-29,-20,8
1174,-30,-19,8
1175,-29,-19,8
1176,-30,-20,9
1177,-29,-20,9
1178,-30,-19,9
1179,-29,-19,9
1180,-31,-18,8
1181,-31,-17,8
1182,-31,-18,9
1183,-32,-17,9
1184,-31,-17,9
1185,-30,-18,8
1186,-29,-18,8
1187,-30,-17,8
1188,-29,-17,8
1189,-30,-18,9
1190,-29,-18,9
1191,-30,-17,9
1192,-29,-17,9
1193,-31,-20,10
1194,-31,-19,10
1195,-31,-19,11
1196,-30,-20,10
1197,-29,-20,10
1198,-30,-19,10
1199,-29,-19,10
1200,-30,-19,11
1201,-29,-19,11
1202,-31,-18,10
1203,-32,-17,10
1204,-31,-17,10
1205,-31,-18,11
1206,-30,-18,10
1207,-29,-18,10
1208,-30,-17,10
1209,-29,-17,10
1210,-28,-20,8
1211,-27,-20,8
1212,-28,-19,8
1213,-27,-19,8
1214,-28,-20,9
1215,-27,-20,9
1216,-28,-19,9
1217,-27,-19,9
1218,-26,-20,8
1219,-25,-20,8
1220,-26,-19,8
1221,-25,-19,8
1222,-26,-20,9
1223,-25,-20,9
1224,-26,-19,9
1225,-25,-19,9
1226,-28,-18,8
1227,-27,-18,8
1228,-28,-17,8
1229,-27,-17,8
1230,-28,-18,9
1231,-27,-18,9
1232,-28,-17,9
1233,-27,-17,9
1234,-26,-18,8
1235,-25,-18,8
1236,-26,-17,8
1237,-25,-17,8
1238,-26,-18,9
1239,-25,-18,9
1240,-28,-20,10
1241,-28,-19,10
1242,-27,-19,10
1243,-28,-19,11
1244,-25,-20,10
1245,-26,-19,10
1246,-25,-19,10
1247,-28,-18,10
1248,-27,-18,10
1249,-28,-17,10
1250,-27,-17,10
1251,-26,-18,10
1252,-25,-18,10
1253,-21,-24,8
1254,-21,-23,8
1255,-21,-24,9
1256,-21,-23,9
1257,-24,-21,9
1258,-23,-21,9
1259,-21,-22,8
1260,-21,-21,8
1261,-21,-22,9
1262,-22,-21,9
1263,-21,-21,9
1264,-20,-24,8
1265,-19,-24,8
1266,-20,-23,8
1267,-19,-23,8
1268,-20,-24,9
1269,-19,-24,9
1270,-20,-23,9
1271,-19,-23,9
1272,-18,-24,8
1273,-17,-24,8
1274,-18,-23,8
1275,-17,-23,8
1276,-18,-24,9
1277,-17,-24,9
1278,-18,-23,9
1279,-17,-23,9
1280,-20,-22,8
1281,-19,-22,8
1282,-20,-21,8
1283,-19,-21,8
1284,-20,-22,9
1285,-19,-22,9
1286,-20,-21,9
1287,-19,-21,9
1288,-18,-22,8
1289,-17,-22,8
1290,-18,-21,8
1291,-17,-21,8
1292,-18,-22,9
1293,-18,-21,9
1294,-17,-21,9
1295,-20,-24,10
1296,-19,-24,10
1297,-20,-23,10
1298,-19,-23,10
1299,-20,-24,11
1300,-19,-24,11
1301,-20,-23,11
1302,-19,-23,11
1303,-18,-24,10
1304,-18,-23,10
1305,-18,-24,11
1306,-17,-23,11
1307,-20,-22,10
1308,-19,-22,10
1309,-20,-21,10
1310,-19,-21,10
1311,-19,-22,11
1312,-19,-21,11
1313,-18,-22,10
1314,-17,-22,11
1315,-17,-21,11
1316,-24,-20,8
1317,-23,-20,8
1318,-24,-19,8
1319,-23,-19,8
1320,-24,-20,9
1321,-23,-20,9
1322,-24,-19,9
1323,-23,-19,9
1324,-22,-20,8
1325,-21,-20,8
1326,-22,-19,8
1327,-21,-19,8
1328,-22,-20,9
1329,-21,-20,9
1330,-22,-19,9
1331,-21,-19,9
1332,-24,-18,8
1333,-23,-18,8
1334,-24,-17,8
1335,-23,-17,8
1336,-24,-18,9
1337,-23,-18,9
1338,-22,-18,8
1339,-21,-18,8
1340,-22,-17,8
1341,-21,-17,8
1342,-22,-18,9
1343,-21,-18,9
1344,-21,-17,9
1345,-24,-20,10
1346,-23,-20,10
1347,-24,-19,10
1348,-23,-19,10
1349,-22,-19,10
1350,-21,-19,10
1351,-24,-18,10
1352,-23,-18,10
1353,-22,-18,10
1354,-20,-20,8
1355,-19,-20,8
1356,-20,-19,8
1357,-19,-19,8
