,free_node_coor_list,14:34:27,11522
191,27,4,-1
192,28,4,-1
193,29,5,-1
194,30,5,-1
195,31,5,-1
196,15,25,-1
197,15,26,-1
198,15,27,-1
199,9,29,-1
200,8,30,-1
201,8,31,-1
202,15,28,-2
203,15,29,-2
204,12,31,-1
205,15,30,-2
206,15,31,-2
207,16,24,-1
208,19,30,-1
209,19,31,-1
210,-13,-31,5
211,-13,-30,5
212,-13,-29,5
213,-14,-31,6
214,-14,-30,6
215,-14,-29,6
216,-9,-31,5
217,-9,-30,5
218,-9,-29,5
219,-11,-31,7
220,-9,-31,6
221,-9,-31,7
222,-11,-30,7
223,-11,-29,7
224,-9,-30,6
225,-9,-29,6
226,-9,-30,7
227,-9,-29,7
228,-13,-28,5
229,-13,-27,5
230,-13,-26,5
231,-13,-25,5
232,-14,-28,6
233,-14,-27,6
234,-14,-26,6
235,-14,-25,6
236,-9,-28,5
237,-9,-27,5
238,-9,-26,5
239,-9,-25,5
240,-11,-28,7
241,-11,-27,7
242,-9,-28,6
243,-9,-27,6
244,-9,-28,7
245,-9,-27,7
246,-11,-26,7
247,-11,-25,7
248,-9,-26,6
249,-9,-25,6
250,-9,-26,7
251,-9,-25,7
252,-7,-32,5
253,-7,-31,5
254,-7,-30,5
255,-7,-29,5
256,-8,-31,6
257,-8,-31,7
258,-8,-30,6
259,-8,-29,6
260,-8,-30,7
261,-8,-29,7
262,-8,-28,4
263,-8,-27,4
264,-7,-28,5
265,-7,-27,5
266,-8,-26,4
267,-8,-25,4
268,-7,-26,5
269,-7,-25,5
270,-8,-28,6
271,-8,-27,6
272,-8,-28,7
273,-8,-27,7
274,-8,-26,6
275,-8,-25,6
276,-8,-26,7
277,-8,-25,7
278,-13,-24,5
279,-13,-23,5
280,-13,-22,5
281,-13,-21,5
282,-14,-24,6
283,-14,-23,6
284,-14,-22,6
285,-14,-21,6
286,-11,-24,7
287,-11,-23,7
288,-9,-24,6
289,-9,-23,6
290,-9,-24,7
291,-9,-23,7
292,-11,-22,7
293,-11,-21,7
294,-9,-22,6
295,-9,-21,6
296,-9,-22,7
297,-9,-21,7
298,-13,-20,5
299,-13,-19,5
300,-13,-18,5
301,-13,-17,5
302,-14,-20,6
303,-14,-19,6
304,-14,-18,6
305,-14,-17,6
306,-11,-20,7
307,-11,-19,7
308,-9,-20,6
309,-9,-19,6
310,-9,-20,7
311,-9,-19,7
312,-11,-18,7
313,-11,-17,7
314,-9,-18,6
315,-9,-17,6
316,-9,-18,7
317,-9,-17,7
318,-8,-24,4
319,-8,-23,4
320,-7,-24,5
321,-7,-23,5
322,-8,-22,4
323,-8,-21,4
324,-7,-22,5
325,-7,-21,5
326,-8,-24,6
327,-8,-23,6
328,-8,-24,7
329,-8,-23,7
330,-8,-22,6
331,-8,-21,6
332,-8,-22,7
333,-8,-21,7
334,-8,-20,4
335,-8,-19,4
336,-7,-20,5
337,-8,-18,4
338,-8,-17,5
339,-8,-20,6
340,-8,-19,6
341,-7,-19,6
342,-8,-20,7
343,-8,-19,7
344,-8,-18,6
345,-7,-18,6
346,-8,-17,6
347,-7,-17,6
348,-8,-18,7
349,-8,-17,7
350,-15,-32,9
351,-15,-31,9
352,-13,-31,8
353,-13,-31,9
354,-15,-30,9
355,-15,-29,9
356,-13,-30,8
357,-13,-29,8
358,-13,-30,9
359,-13,-29,9
360,-10,-31,10
361,-9,-31,10
362,-10,-32,11
363,-10,-31,11
364,-10,-30,10
365,-9,-30,10
366,-10,-29,10
367,-9,-29,10
368,-10,-30,11
369,-10,-29,11
370,-15,-28,9
371,-15,-27,9
372,-13,-28,8
373,-13,-27,8
374,-13,-28,9
375,-13,-27,9
376,-15,-26,9
377,-15,-25,9
378,-13,-26,8
379,-13,-25,8
380,-13,-26,9
381,-13,-25,9
382,-9,-25,9
383,-10,-28,10
384,-9,-28,10
385,-10,-27,10
386,-9,-27,10
387,-10,-28,11
388,-10,-27,11
389,-11,-25,10
390,-10,-26,10
391,-9,-26,10
392,-10,-26,11
393,-10,-25,11
394,-8,-31,8
395,-8,-30,8
396,-8,-29,8
397,-8,-28,8
398,-8,-27,8
399,-8,-26,8
400,-8,-25,8
401,-15,-24,9
402,-15,-23,9
403,-13,-24,8
404,-13,-23,8
405,-13,-24,9
406,-13,-23,9
407,-15,-22,9
408,-15,-21,9
409,-13,-22,8
410,-13,-21,8
411,-13,-22,9
412,-13,-21,9
413,-9,-24,9
414,-9,-23,9
415,-9,-22,9
416,-9,-21,9
417,-11,-24,10
418,-11,-23,10
419,-10,-23,10
420,-10,-24,11
421,-11,-22,10
422,-11,-21,10
423,-10,-22,10
424,-10,-21,10
425,-15,-20,9
426,-15,-19,9
427,-13,-20,8
428,-13,-19,8
429,-13,-20,9
430,-13,-19,9
431,-15,-18,9
432,-15,-17,9
433,-13,-18,8
434,-13,-17,8
435,-13,-18,9
436,-13,-17,9
437,-9,-20,9
438,-10,-19,9
439,-11,-17,9
440,-10,-18,9
441,-10,-17,9
442,-11,-20,10
443,-11,-19,10
444,-11,-18,10
445,-11,-17,10
446,-8,-24,8
447,-8,-23,8
448,-8,-22,8
449,-8,-21,8
450,-8,-20,8
451,-8,-19,8
452,-8,-18,8
453,-8,-17,8
454,-31,-9,5
455,-30,-9,5
456,-32,-5,0
457,-31,-5,0
458,-31,-4,0
459,-32,-3,0
460,-31,-3,0
461,-31,-4,1
462,-32,-3,1
463,-31,-3,1
464,-30,-4,0
465,-29,-4,0
466,-30,-3,0
467,-29,-3,0
468,-30,-4,1
469,-29,-4,1
470,-30,-3,1
471,-29,-3,1
472,-31,-3,2
473,-31,-4,3
474,-31,-3,3
475,-30,-3,2
476,-30,-4,3
477,-29,-4,3
478,-30,-3,3
479,-29,-3,3
480,-28,-4,0
481,-27,-4,0
482,-28,-3,0
483,-27,-3,0
484,-28,-4,1
485,-27,-4,1
486,-28,-3,1
487,-27,-3,1
488,-26,-4,0
489,-25,-4,0
490,-26,-3,0
491,-25,-3,0
492,-26,-4,1
493,-26,-3,1
494,-25,-3,1
495,-25,-2,0
496,-25,-2,1
497,-28,-4,3
498,-27,-4,3
499,-28,-3,3
500,-27,-3,3
501,-26,-4,3
502,-25,-4,3
503,-26,-3,3
504,-25,-3,3
505,-31,-8,4
506,-30,-8,4
507,-29,-7,4
508,-29,-8,5
509,-31,-5,5
510,-30,-5,5
511,-31,-6,6
512,-31,-5,6
513,-31,-5,7
514,-30,-5,6
515,-29,-5,6
516,-30,-5,7
517,-29,-5,7
518,-28,-7,4
519,-27,-7,4
520,-28,-8,5
521,-27,-8,5
522,-26,-7,4
523,-25,-7,4
524,-26,-8,5
525,-25,-7,5
526,-28,-5,6
527,-27,-5,6
528,-28,-5,7
529,-27,-5,7
530,-26,-5,6
531,-25,-5,6
532,-26,-5,7
533,-25,-5,7
534,-31,-4,4
535,-32,-3,4
536,-31,-3,4
537,-31,-4,5
538,-31,-3,5
539,-30,-4,4
540,-29,-4,4
541,-30,-3,4
542,-29,-3,4
543,-30,-4,5
544,-29,-4,5
545,-30,-3,5
546,-29,-3,5
547,-31,-2,5
548,-31,-1,5
549,-30,-2,5
550,-29,-2,5
551,-30,-1,5
552,-29,-1,5
553,-31,-4,6
554,-31,-3,6
555,-31,-3,7
556,-30,-4,6
557,-29,-4,6
558,-30,-3,6
559,-29,-3,6
560,-30,-3,7
561,-29,-3,7
562,-31,-2,6
563,-31,-1,6
564,-31,-2,7
565,-31,-1,7
566,-30,-2,6
567,-29,-2,6
568,-30,-1,6
569,-29,-1,6
570,-30,-2,7
571,-29,-2,7
572,-30,-1,7
573,-29,-1,7
574,-28,-4,4
575,-27,-4,4
576,-28,-3,4
577,-27,-3,4
578,-28,-4,5
579,-27,-4,5
580,-28,-3,5
581,-27,-3,5
582,-26,-4,4
583,-26,-3,4
584,-25,-3,4
585,-26,-4,5
586,-25,-4,5
587,-26,-3,5
588,-25,-3,5
589,-28,-2,5
590,-27,-2,5
591,-28,-1,5
592,-27,-1,5
593,-26,-2,5
594,-25,-2,5
595,-26,-1,5
596,-25,-1,5
597,-28,-4,6
598,-27,-4,6
599,-28,-3,6
600,-27,-3,6
601,-27,-4,7
602,-28,-3,7
603,-27,-3,7
604,-26,-4,6
605,-25,-4,6
606,-26,-3,6
607,-25,-3,6
608,-26,-4,7
609,-25,-4,7
610,-26,-3,7
611,-25,-3,7
612,-28,-2,6
613,-27,-2,6
614,-28,-1,6
615,-27,-1,6
616,-28,-2,7
617,-27,-2,7
618,-28,-1,7
619,-27,-1,7
620,-26,-2,6
621,-25,-2,6
622,-26,-1,6
623,-25,-1,6
624,-26,-2,7
625,-25,-2,7
626,-26,-1,7
627,-25,-1,7
628,-24,-3,0
629,-23,-3,0
630,-24,-3,1
631,-23,-3,1
632,-22,-3,0
633,-21,-3,0
634,-22,-3,1
635,-21,-3,1
636,-24,-2,0
637,-23,-2,0
638,-24,-2,1
639,-23,-2,1
640,-22,-2,0
641,-21,-2,0
642,-22,-2,1
643,-21,-2,1
644,-24,-3,3
645,-23,-3,3
646,-22,-3,3
647,-21,-3,3
648,-24,-2,3
649,-23,-2,3
650,-22,-2,3
651,-21,-2,3
652,-20,-3,0
653,-19,-3,0
654,-20,-3,1
655,-19,-3,1
656,-18,-3,0
657,-18,-3,1
658,-17,-3,1
659,-20,-2,0
660,-19,-2,0
661,-20,-2,1
662,-19,-2,1
663,-18,-2,0
664,-17,-2,0
665,-18,-2,1
666,-17,-2,1
667,-20,-3,3
668,-19,-3,3
669,-18,-3,3
670,-17,-3,3
671,-19,-2,2
672,-20,-2,3
673,-19,-2,3
674,-18,-2,2
675,-17,-2,2
676,-18,-2,3
677,-17,-2,3
678,-24,-7,4
679,-24,-7,5
680,-23,-7,5
681,-22,-7,5
682,-21,-7,5
683,-23,-6,4
684,-22,-6,4
685,-21,-6,4
686,-24,-5,6
687,-24,-5,7
688,-23,-5,7
689,-22,-5,7
690,-21,-5,7
691,-20,-6,4
692,-19,-6,4
693,-20,-6,5
694,-19,-6,5
695,-18,-6,4
696,-17,-6,4
697,-18,-6,5
698,-17,-6,5
699,-20,-5,7
700,-19,-5,7
701,-18,-5,7
702,-24,-3,4
703,-23,-3,4
704,-24,-4,5
705,-23,-4,5
706,-24,-3,5
707,-23,-3,5
708,-22,-4,5
709,-22,-3,5
710,-21,-3,5
711,-24,-2,5
712,-23,-2,5
713,-24,-1,5
714,-23,-1,5
715,-22,-2,4
716,-21,-2,4
717,-22,-2,5
718,-21,-2,5
719,-22,-1,5
720,-21,-1,5
721,-24,-4,6
722,-23,-4,6
723,-24,-3,6
724,-23,-3,6
725,-24,-4,7
726,-23,-4,7
727,-22,-4,6
728,-21,-4,6
729,-22,-3,6
730,-21,-3,6
731,-22,-4,7
732,-21,-4,7
733,-24,-2,6
734,-23,-2,6
735,-24,-1,6
736,-23,-1,6
737,-24,-2,7
738,-23,-2,7
739,-24,-1,7
740,-23,-1,7
741,-22,-2,6
742,-21,-2,6
743,-22,-1,6
744,-21,-1,6
745,-22,-2,7
746,-21,-2,7
747,-22,-1,7
748,-21,-1,7
749,-20,-3,5
750,-19,-3,5
751,-18,-3,5
752,-17,-3,5
753,-20,-2,4
754,-19,-2,4
755,-20,-2,5
756,-19,-2,5
757,-20,-1,5
758,-19,-1,5
759,-18,-2,4
760,-17,-2,4
761,-18,-2,5
762,-17,-2,5
763,-18,-1,5
764,-17,-1,5
765,-20,-4,6
766,-19,-4,6
767,-20,-3,6
768,-19,-3,6
769,-20,-4,7
770,-19,-4,7
771,-20,-3,7
772,-19,-3,7
773,-18,-4,6
774,-17,-4,6
775,-18,-3,6
776,-17,-3,6
777,-17,-4,7
778,-18,-3,7
779,-17,-3,7
780,-20,-2,6
781,-19,-2,6
782,-20,-1,6
783,-19,-1,6
784,-20,-2,7
785,-19,-2,7
786,-20,-1,7
787,-19,-1,7
788,-18,-2,6
789,-17,-2,6
790,-18,-1,6
791,-17,-1,6
792,-18,-2,7
793,-17,-2,7
794,-18,-1,7
795,-17,-1,7
796,-31,-6,8
797,-32,-5,8
798,-31,-5,8
799,-30,-6,8
800,-29,-6,8
801,-30,-5,8
802,-29,-5,8
803,-28,-6,8
804,-27,-6,8
805,-28,-5,8
806,-27,-5,8
807,-26,-6,8
808,-25,-5,8
809,-31,-4,8
810,-31,-3,8
811,-31,-3,9
812,-30,-4,8
813,-29,-4,8
814,-30,-3,8
815,-29,-3,8
816,-30,-3,9
817,-29,-3,9
818,-31,-2,8
819,-32,-1,8
820,-31,-1,8
821,-31,-2,9
822,-31,-1,9
823,-30,-2,8
824,-29,-2,8
825,-30,-1,8
826,-29,-1,8
827,-30,-2,9
828,-29,-2,9
829,-30,-1,9
830,-29,-1,9
831,-31,-3,10
832,-31,-3,11
833,-30,-3,10
834,-29,-3,10
835,-30,-3,11
836,-29,-3,11
837,-31,-2,10
838,-31,-1,10
839,-31,-2,11
840,-30,-2,10
841,-29,-2,10
842,-30,-1,10
843,-29,-1,10
844,-30,-2,11
845,-29,-2,11
846,-28,-4,8
847,-27,-4,8
848,-28,-3,8
849,-27,-3,8
850,-28,-3,9
851,-27,-3,9
852,-26,-4,8
853,-25,-4,8
854,-26,-3,8
855,-25,-3,8
856,-26,-3,9
857,-25,-3,9
858,-28,-2,8
859,-27,-2,8
860,-28,-1,8
861,-27,-1,8
862,-28,-2,9
863,-27,-2,9
864,-28,-1,9
865,-27,-1,9
866,-26,-2,8
867,-25,-2,8
868,-26,-1,8
869,-25,-1,8
870,-26,-2,9
871,-25,-2,9
872,-26,-1,9
873,-25,-1,9
874,-28,-3,10
875,-27,-3,10
876,-26,-3,10
877,-25,-3,10
878,-28,-1,10
879,-27,-1,10
880,-28,-2,11
881,-27,-2,11
882,-28,-1,11
883,-26,-1,10
884,-25,-1,10
885,-26,-2,11
886,-25,-2,11
887,-25,-1,11
888,-31,-1,12
889,-31,-1,13
890,-30,-1,12
891,-29,-1,12
892,-30,-1,13
893,-29,-1,13
894,-31,-2,14
895,-30,-2,14
896,-29,-2,14
897,-28,-1,12
898,-27,-1,12
899,-28,-1,13
900,-27,-1,13
901,-26,-1,12
902,-25,-1,12
903,-26,-2,13
904,-25,-2,13
905,-26,-1,13
906,-25,-1,13
907,-28,-2,14
908,-27,-2,14
909,-24,-4,8
910,-23,-4,8
911,-24,-3,8
912,-23,-3,8
913,-24,-3,9
914,-23,-3,9
915,-22,-4,8
916,-21,-4,8
917,-22,-3,8
918,-21,-3,8
919,-22,-3,9
920,-21,-3,9
921,-24,-2,8
922,-23,-2,8
923,-24,-1,8
924,-23,-1,8
925,-24,-2,9
926,-23,-2,9
927,-24,-1,9
928,-23,-1,9
929,-22,-2,8
930,-21,-2,8
931,-22,-1,8
932,-21,-1,8
933,-22,-2,9
934,-21,-2,9
935,-22,-1,9
936,-21,-1,9
937,-24,-3,10
938,-23,-3,10
939,-22,-3,10
940,-21,-3,10
941,-24,-1,10
942,-23,-1,10
943,-24,-2,11
944,-23,-2,11
945,-24,-1,11
946,-23,-1,11
947,-22,-1,10
948,-21,-1,10
949,-22,-2,11
950,-21,-2,11
951,-22,-1,11
952,-21,-1,11
953,-20,-4,8
954,-19,-4,8
955,-20,-3,8
956,-19,-3,8
957,-20,-3,9
958,-19,-3,9
959,-18,-4,8
960,-17,-4,8
961,-18,-3,8
962,-17,-3,8
963,-18,-3,9
964,-17,-3,9
965,-20,-2,8
966,-19,-2,8
967,-20,-1,8
968,-19,-1,8
969,-20,-2,9
970,-19,-2,9
971,-20,-1,9
972,-19,-1,9
973,-18,-2,8
974,-17,-2,8
975,-18,-1,8
976,-17,-1,8
977,-18,-2,9
978,-17,-2,9
979,-18,-1,9
980,-17,-1,9
981,-20,-3,10
982,-19,-3,10
983,-18,-3,10
984,-17,-3,10
985,-19,-2,10
986,-20,-1,10
987,-19,-1,10
988,-20,-2,11
989,-20,-1,11
990,-19,-1,11
991,-18,-2,10
992,-17,-2,10
993,-18,-1,10
994,-17,-1,10
995,-18,-1,11
996,-17,-1,11
997,-24,-1,12
998,-23,-1,12
999,-24,-2,13
1000,-23,-2,13
1001,-24,-1,13
1002,-22,-1,12
1003,-21,-1,12
1004,-22,-2,13
1005,-21,-2,13
1006,-19,-2,12
1007,-20,-1,12
1008,-19,-1,12
1009,-20,-2,13
1010,-18,-2,12
1011,-17,-2,12
1012,-18,-1,12
1013,-17,-1,12
1014,-13,-16,5
1015,-14,-16,6
1016,-14,-15,6
1017,-13,-15,6
1018,-14,-15,7
1019,-14,-14,6
1020,-13,-14,6
1021,-14,-13,6
1022,-13,-13,6
1023,-14,-14,7
1024,-14,-13,7
1025,-11,-16,7
1026,-11,-15,7
1027,-9,-16,6
1028,-9,-15,6
1029,-9,-16,7
1030,-9,-15,7
1031,-11,-14,7
1032,-11,-13,7
1033,-9,-14,6
1034,-9,-13,6
1035,-9,-14,7
1036,-9,-13,7
1037,-14,-12,6
1038,-13,-12,6
1039,-14,-11,6
1040,-13,-11,6
1041,-14,-12,7
1042,-14,-11,7
1043,-14,-10,6
1044,-13,-10,6
1045,-14,-9,6
1046,-13,-9,6
1047,-14,-10,7
1048,-14,-9,7
1049,-11,-12,7
1050,-11,-11,7
1051,-9,-12,6
1052,-9,-11,6
1053,-9,-12,7
1054,-9,-11,7
1055,-11,-10,7
1056,-11,-9,7
1057,-9,-10,6
1058,-9,-9,6
1059,-9,-10,7
1060,-9,-9,7
1061,-8,-16,5
1062,-8,-15,5
1063,-8,-14,5
1064,-8,-13,5
1065,-8,-16,6
1066,-7,-16,6
1067,-8,-15,6
1068,-7,-15,6
1069,-8,-16,7
1070,-8,-15,7
1071,-8,-14,6
1072,-7,-14,6
1073,-7,-13,6
1074,-8,-14,7
1075,-8,-13,7
1076,-8,-12,5
1077,-8,-11,5
1078,-8,-10,5
1079,-8,-9,5
1080,-8,-12,6
1081,-7,-12,6
1082,-8,-11,6
1083,-7,-11,6
1084,-8,-12,7
1085,-8,-11,7
1086,-8,-10,6
1087,-8,-9,6
1088,-7,-9,6
1089,-8,-10,7
1090,-8,-9,7
1091,-6,-10,6
1092,-6,-9,6
1093,-13,-5,0
1094,-12,-5,0
1095,-16,-3,1
1096,-16,-2,0
1097,-15,-2,0
1098,-15,-1,0
1099,-16,-2,1
1100,-15,-2,1
1101,-14,-2,0
1102,-13,-2,0
1103,-14,-1,0
1104,-13,-1,0
1105,-14,-2,1
1106,-14,-1,1
1107,-13,-1,1
1108,-16,-3,3
1109,-15,-3,3
1110,-16,-2,2
1111,-15,-1,2
1112,-13,-2,2
1113,-14,-1,2
1114,-13,-1,2
1115,-14,-2,3
1116,-13,-2,3
1117,-11,-4,0
1118,-10,-4,0
1119,-9,-4,0
1120,-12,-2,0
1121,-12,-1,0
1122,-11,-1,0
1123,-12,-1,1
1124,-11,-1,1
1125,-10,-1,0
1126,-9,-1,0
1127,-10,-1,1
1128,-9,-1,1
1129,-12,-2,2
1130,-11,-2,2
1131,-12,-1,2
1132,-11,-1,2
1133,-12,-2,3
1134,-11,-2,3
1135,-10,-2,2
1136,-9,-2,2
1137,-10,-1,2
1138,-9,-1,2
1139,-10,-2,3
1140,-9,-2,3
1141,-16,-5,4
1142,-15,-5,4
1143,-16,-6,5
1144,-15,-5,5
1145,-14,-5,4
1146,-13,-5,4
1147,-14,-5,5
1148,-13,-5,5
1149,-14,-8,6
1150,-13,-8,6
1151,-14,-7,6
1152,-13,-7,6
1153,-14,-8,7
1154,-14,-7,7
1155,-14,-6,6
1156,-13,-6,6
1157,-14,-5,6
1158,-13,-5,6
1159,-14,-6,7
1160,-14,-5,7
1161,-12,-5,4
1162,-11,-5,4
1163,-12,-5,5
1164,-11,-8,7
1165,-11,-7,7
1166,-9,-8,6
1167,-9,-7,6
1168,-9,-8,7
1169,-9,-7,7
1170,-11,-6,7
1171,-11,-5,7
1172,-10,-6,6
1173,-9,-6,6
1174,-10,-5,6
1175,-9,-5,6
1176,-9,-6,7
1177,-9,-5,7
1178,-16,-3,5
1179,-15,-3,5
1180,-14,-3,5
1181,-13,-3,5
1182,-16,-2,4
1183,-15,-2,4
1184,-16,-2,5
1185,-15,-2,5
1186,-16,-1,5
1187,-15,-1,5
1188,-14,-2,4
1189,-13,-2,4
1190,-14,-1,4
1191,-13,-1,4
1192,-14,-2,5
1193,-13,-2,5
1194,-14,-1,5
1195,-13,-1,5
1196,-16,-4,6
1197,-16,-3,6
1198,-15,-3,6
1199,-16,-4,7
1200,-15,-4,7
1201,-16,-3,7
1202,-15,-3,7
1203,-14,-4,6
1204,-13,-4,6
1205,-14,-3,6
1206,-13,-3,6
1207,-14,-4,7
1208,-13,-4,7
1209,-14,-3,7
1210,-13,-3,7
1211,-16,-2,6
1212,-15,-2,6
1213,-16,-1,6
1214,-15,-1,6
1215,-16,-2,7
1216,-15,-2,7
1217,-16,-1,7
1218,-15,-1,7
1219,-14,-2,6
1220,-13,-2,6
1221,-14,-1,6
1222,-13,-1,6
1223,-14,-2,7
1224,-13,-2,7
1225,-14,-1,7
1226,-13,-1,7
1227,-11,-4,5
1228,-10,-4,4
1229,-9,-4,4
1230,-10,-4,5
1231,-9,-4,5
1232,-12,-2,4
1233,-11,-2,4
1234,-12,-1,4
1235,-11,-1,4
1236,-12,-2,5
1237,-11,-2,5
1238,-12,-1,5
1239,-11,-1,5
1240,-10,-2,4
1241,-10,-1,4
1242,-9,-1,4
1243,-10,-2,5
1244,-9,-2,5
1245,-10,-1,5
1246,-9,-1,5
1247,-12,-3,6
1248,-11,-3,6
1249,-12,-4,7
1250,-11,-4,7
1251,-12,-3,7
1252,-11,-3,7
1253,-10,-4,6
1254,-9,-4,6
1255,-10,-3,6
1256,-9,-3,6
1257,-10,-4,7
1258,-9,-4,7
1259,-10,-3,7
1260,-9,-3,7
1261,-12,-2,6
1262,-11,-2,6
1263,-12,-1,6
1264,-11,-1,6
1265,-12,-2,7
1266,-11,-2,7
1267,-12,-1,7
1268,-11,-1,7
1269,-10,-2,6
1270,-9,-2,6
1271,-10,-1,6
1272,-9,-1,6
1273,-10,-2,7
1274,-9,-2,7
1275,-10,-1,7
1276,-9,-1,7
1277,-8,-4,1
1278,-7,-4,1
1279,-6,-3,1
1280,-5,-3,1
1281,-8,-1,0
1282,-7,-1,0
1283,-8,-1,1
1284,-7,-1,1
1285,-6,-1,0
1286,-5,-1,0
1287,-6,-1,1
1288,-5,-1,1
1289,-8,-2,2
1290,-7,-2,2
1291,-8,-1,2
1292,-7,-1,2
1293,-8,-2,3
1294,-7,-2,3
1295,-6,-2,2
1296,-6,-1,2
1297,-5,-1,2
1298,-6,-2,3
1299,-5,-2,3
1300,-6,-1,3
1301,-4,-3,1
1302,-3,-3,1
1303,-2,-3,2
1304,-1,-3,2
1305,-4,-1,2
1306,-3,-1,2
1307,-4,-1,3
1308,-3,-1,3
1309,-2,-1,2
1310,-1,-1,2
1311,-2,-1,3
1312,-1,-1,3
1313,-8,-8,5
1314,-8,-7,5
1315,-8,-6,5
1316,-8,-5,5
1317,-8,-8,6
1318,-7,-8,6
1319,-8,-7,6
1320,-7,-7,6
1321,-8,-8,7
1322,-8,-7,7
1323,-6,-7,6
1324,-8,-6,6
1325,-8,-5,6
1326,-8,-6,7
1327,-8,-5,7
1328,-6,-6,6
1329,-6,-5,6
1330,-1,-6,5
1331,-1,-5,5
1332,-1,-7,7
1333,-1,-6,7
1334,-1,-5,7
1335,-8,-4,4
1336,-7,-4,4
1337,-8,-4,5
1338,-7,-4,5
1339,-8,-3,5
1340,-6,-4,4
1341,-5,-4,4
1342,-6,-3,5
1343,-5,-3,5
1344,-8,-1,4
1345,-7,-1,4
1346,-8,-2,5
1347,-7,-2,5
1348,-8,-1,5
1349,-7,-1,5
1350,-6,-1,4
1351,-5,-1,4
1352,-6,-2,5
1353,-5,-2,5
1354,-6,-1,5
1355,-5,-1,5
1356,-8,-4,6
1357,-8,-3,6
1358,-7,-3,6
