,occu_node_coor_list,14:34:58,295
114,-32,-6,8
115,-32,-7,11
116,-32,-3,8
117,-32,-4,9
118,-32,-3,9
119,-32,-2,9
120,-32,-2,10
121,-32,-1,11
122,-32,-2,12
123,-32,-1,13
124,-32,-2,14
125,-3,-14,6
126,-2,-12,4
127,-2,-12,5
128,-2,-11,7
129,-1,-9,6
130,-1,-10,7
131,-1,-8,7
132,-3,-16,8
133,-3,-15,8
134,-3,-12,8
135,-2,-12,8
136,-20,-32,17
137,3,-32,7
138,4,-32,5
139,6,-32,4
140,5,-32,6
141,7,-32,6
142,9,-32,2
143,14,-32,3
144,9,-32,5
145,11,-32,5
146,8,-32,6
147,9,-32,6
148,14,-32,5
149,1,-32,9
150,4,-32,8
151,10,-32,8
152,11,-32,8
153,10,-32,9
154,8,-32,10
155,10,-32,10
156,11,-32,11
157,14,-32,9
158,14,-32,11
159,9,-32,12
160,17,-32,0
161,16,-32,1
162,19,-32,1
163,16,-32,3
164,21,-32,1
165,22,-32,1
166,21,-32,2
167,20,-32,3
168,23,-32,3
169,19,-32,4
170,18,-32,6
171,19,-32,6
172,19,-32,7
173,22,-32,4
174,22,-32,5
175,20,-32,6
176,22,-32,6
177,23,-32,6
178,24,-32,2
179,24,-32,7
180,17,-32,9
181,17,-32,11
182,18,-32,10
183,19,-32,11
184,20,-32,9
185,21,-32,9
186,20,-32,10
187,22,-32,11
188,16,-32,12
189,17,-32,14
190,19,-32,14
191,21,-32,15
192,24,-32,8
193,25,-32,9
194,25,-32,11
195,27,-32,14
196,1,-15,6
197,0,-8,0
198,0,-8,1
199,0,-8,2
200,1,-8,2
201,0,-8,3
202,0,-8,4
203,0,-7,4
204,0,-8,5
205,0,-8,6
206,0,-8,7
207,1,-8,7
208,1,-8,8
209,2,-8,8
210,18,-32,18
211,23,-32,16
212,-32,2,2
213,-32,0,6
214,-32,1,7
215,-32,6,6
216,-32,8,3
217,-32,15,3
218,-32,11,4
219,-32,9,6
220,-32,11,6
221,-32,12,4
222,-32,13,4
223,-32,13,5
224,-32,14,6
225,-32,0,9
226,-32,1,9
227,-32,3,9
228,-32,2,10
229,-32,8,9
230,-32,10,8
231,-32,13,10
232,-32,13,11
233,-32,8,12
234,-32,9,13
235,-32,14,13
236,-1,6,0
237,-1,6,1
238,-1,6,3
239,-1,6,5
240,-1,7,5
241,-1,5,6
242,-4,7,7
243,-1,6,6
244,-1,6,7
245,-5,11,6
246,-3,10,5
247,-4,10,7
248,-4,4,8
249,-4,5,8
250,-1,6,8
251,-6,9,8
252,-5,10,8
253,-1,13,8
254,-2,12,9
255,-1,15,9
256,-4,15,12
257,-32,16,4
258,-32,19,4
259,-32,19,5
260,-32,16,7
261,-32,17,7
262,-32,18,6
263,-32,19,6
264,-32,18,7
265,-32,19,7
266,-32,20,4
267,-32,21,5
268,-32,22,5
269,-32,21,6
270,-32,16,8
271,-32,18,8
272,-32,18,9
273,-32,19,9
274,-32,20,8
275,-32,20,10
276,-32,21,12
277,-32,15,16
278,-32,15,17
279,0,6,2
280,0,6,7
281,1,6,7
282,0,9,7
283,3,8,6
284,2,9,7
285,3,9,7
286,0,10,7
287,3,11,6
288,4,10,6
289,2,13,6
290,3,13,6
291,0,6,8
292,1,6,8
293,4,7,8
294,2,12,8
